"film_id","title","description","release_year","language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update","special_features","fulltext"
490,"Jumanji Blade","A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans",2006,1,4,"2.99",121,"13.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'blade':2 'husband':8 'intrepid':4 'jumanji':1 'mad':16 'must':13 'new':19 'orlean':20 'pursu':14 'scientist':17 'woman':11 'yarn':5"
491,"Jumping Wrath","A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin",2006,1,4,"0.99",74,"18.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'berlin':18 'boat':16 'discov':14 'epistl':5 'feminist':11 'jump':1 'monkey':8 'must':13 'touch':4 'wrath':2"
492,"Jungle Closer","A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia",2006,1,6,"0.99",134,"11.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'astronaut':17 'australia':19 'battl':15 'bore':4 'boy':9 'charact':5 'closer':2 'jungl':1 'must':14 'studi':6 'woman':12"
493,"Kane Exorcist","A Epic Documentary of a Composer And a Robot who must Overcome a Car in Berlin",2006,1,5,"0.99",92,"18.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'berlin':18 'car':16 'compos':8 'documentari':5 'epic':4 'exorcist':2 'kane':1 'must':13 'overcom':14 'robot':11"
495,"Kentuckian Giant","A Stunning Yarn of a Woman And a Frisbee who must Escape a Waitress in A U-Boat",2006,1,5,"2.99",169,"10.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'boat':21 'escap':14 'frisbe':11 'giant':2 'kentuckian':1 'must':13 'stun':4 'u':20 'u-boat':19 'waitress':16 'woman':8 'yarn':5"
496,"Kick Savannah","A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans",2006,1,3,"0.99",179,"10.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'defeat':14 'drama':5 'emot':4 'kick':1 'monkey':8,16 'must':13 'new':18 'orlean':19 'robot':11 'savannah':2"
497,"Kill Brotherhood","A Touching Display of a Hunter And a Secret Agent who must Redeem a Husband in The Outback",2006,1,4,"0.99",54,"15.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'agent':12 'brotherhood':2 'display':5 'hunter':8 'husband':17 'kill':1 'must':14 'outback':20 'redeem':15 'secret':11 'touch':4"
498,"Killer Innocent","A Fanciful Character Study of a Student And a Explorer who must Succumb a Composer in An Abandoned Mine Shaft",2006,1,7,"2.99",161,"11.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'abandon':20 'charact':5 'compos':17 'explor':12 'fanci':4 'innoc':2 'killer':1 'mine':21 'must':14 'shaft':22 'student':9 'studi':6 'succumb':15"
500,"Kiss Glory","A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies",2006,1,5,"4.99",163,"11.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'canadian':19 'find':14 'girl':8 'glori':2 'husband':11 'kiss':1 'lacklustur':4 'must':13 'reflect':5 'robot':16 'rocki':20"
506,"Lady Stage","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",2006,1,4,"4.99",67,"14.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'beauti':4 'boat':22 'charact':5 'explor':17 'ladi':1 'man':12 'must':14 'pursu':15 'stage':2 'studi':6 'u':21 'u-boat':20 'woman':9"
507,"Ladybugs Armageddon","A Fateful Reflection of a Dog And a Mad Scientist who must Meet a Mad Scientist in New Orleans",2006,1,4,"0.99",113,"13.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'armageddon':2 'dog':8 'fate':4 'ladybug':1 'mad':11,17 'meet':15 'must':14 'new':20 'orlean':21 'reflect':5 'scientist':12,18"
508,"Lambs Cincinatti","A Insightful Story of a Man And a Feminist who must Fight a Composer in Australia",2006,1,6,"4.99",144,"18.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'australia':18 'cincinatti':2 'compos':16 'feminist':11 'fight':14 'insight':4 'lamb':1 'man':8 'must':13 'stori':5"
514,"Lebowski Soldiers","A Beautiful Epistle of a Secret Agent And a Pioneer who must Chase a Astronaut in Ancient China",2006,1,6,"2.99",69,"17.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'agent':9 'ancient':19 'astronaut':17 'beauti':4 'chase':15 'china':20 'epistl':5 'lebowski':1 'must':14 'pioneer':12 'secret':8 'soldier':2"
515,"Legally Secretary","A Astounding Tale of a A Shark And a Moose who must Meet a Womanizer in The Sahara Desert",2006,1,7,"4.99",113,"14.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'astound':4 'desert':21 'legal':1 'meet':15 'moos':12 'must':14 'sahara':20 'secretari':2 'shark':9 'tale':5 'woman':17"
516,"Legend Jedi","A Awe-Inspiring Epistle of a Pioneer And a Student who must Outgun a Crocodile in The Outback",2006,1,7,"0.99",59,"18.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'awe':5 'awe-inspir':4 'crocodil':18 'epistl':7 'inspir':6 'jedi':2 'legend':1 'must':15 'outback':21 'outgun':16 'pioneer':10 'student':13"
518,"Liaisons Sweet","A Boring Drama of a A Shark And a Explorer who must Redeem a Waitress in The Canadian Rockies",2006,1,5,"4.99",140,"15.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'bore':4 'canadian':20 'drama':5 'explor':12 'liaison':1 'must':14 'redeem':15 'rocki':21 'shark':9 'sweet':2 'waitress':17"
524,"Lion Uncut","A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China",2006,1,6,"0.99",50,"13.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'ancient':20 'cat':12 'chef':9 'china':21 'display':5 'intrepid':4 'kill':15 'lion':1 'must':14 'pastri':8 'shark':18 'uncut':2"
526,"Lock Rear","A Thoughtful Character Study of a Squirrel And a Technical Writer who must Outrace a Student in Ancient Japan",2006,1,7,"2.99",120,"10.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'ancient':20 'charact':5 'japan':21 'lock':1 'must':15 'outrac':16 'rear':2 'squirrel':9 'student':18 'studi':6 'technic':12 'thought':4 'writer':13"
529,"Lonely Elephant","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",2006,1,3,"2.99",67,"12.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'challeng':14 'dog':11 'eleph':2 'explor':16 'georgia':19 'intrepid':4 'lone':1 'must':13 'soviet':18 'stori':5 'student':8"
531,"Lose Inch","A Stunning Reflection of a Student And a Technical Writer who must Battle a Butler in The First Manned Space Station",2006,1,3,"0.99",137,"18.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'battl':15 'butler':17 'first':20 'inch':2 'lose':1 'man':21 'must':14 'reflect':5 'space':22 'station':23 'student':8 'stun':4 'technic':11 'writer':12"
534,"Louisiana Harry","A Lacklusture Drama of a Girl And a Technical Writer who must Redeem a Monkey in A Shark Tank",2006,1,5,"0.99",70,"18.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'drama':5 'girl':8 'harri':2 'lacklustur':4 'louisiana':1 'monkey':17 'must':14 'redeem':15 'shark':20 'tank':21 'technic':11 'writer':12"
536,"Lovely Jingle","A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback",2006,1,3,"2.99",65,"18.99","PG","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'crocodil':8,17 'discov':15 'fanci':4 'forens':11 'jingl':2 'love':1 'must':14 'outback':20 'psychologist':12 'yarn':5"
538,"Loverboy Attacks","A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia",2006,1,7,"0.99",162,"19.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'attack':2 'bore':4 'build':14 'butler':11 'car':8 'georgia':19 'girl':16 'loverboy':1 'must':13 'soviet':18 'stori':5"
540,"Lucky Flying","A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat",2006,1,7,"2.99",97,"10.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'boat':24 'charact':5 'find':16 'fli':2 'forens':18 'lacklustur':4 'lucki':1 'man':13 'must':15 'psychologist':19 'shark':10 'studi':6 'u':23 'u-boat':22"
544,"Madison Trap","A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat",2006,1,4,"2.99",147,"11.99","R","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'awe':5 'awe-inspir':4 'boat':23 'dentist':13 'inspir':6 'madison':1 'monkey':10 'must':15 'overcom':16 'pioneer':18 'reflect':7 'trap':2 'u':22 'u-boat':21"
545,"Madness Attacks","A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico",2006,1,4,"0.99",178,"14.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'attack':2 'boat':11 'crocodil':16 'defeat':14 'fanci':4 'gulf':19 'mad':1 'mexico':21 'must':13 'squirrel':8 'tale':5"
547,"Magic Mallrats","A Touching Documentary of a Pastry Chef And a Pastry Chef who must Build a Mad Scientist in California",2006,1,3,"0.99",117,"19.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'build':16 'california':21 'chef':9,13 'documentari':5 'mad':18 'magic':1 'mallrat':2 'must':15 'pastri':8,12 'scientist':19 'touch':4"
552,"Majestic Floats","A Thrilling Character Study of a Moose And a Student who must Escape a Butler in The First Manned Space Station",2006,1,5,"0.99",130,"15.99","PG","2013-05-26 14:50:58.951","{Trailers}","'butler':17 'charact':5 'escap':15 'first':20 'float':2 'majest':1 'man':21 'moos':9 'must':14 'space':22 'station':23 'student':12 'studi':6 'thrill':4"
553,"Maker Gables","A Stunning Display of a Moose And a Database Administrator who must Pursue a Composer in A Jet Boat",2006,1,4,"0.99",136,"12.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'administr':12 'boat':21 'compos':17 'databas':11 'display':5 'gabl':2 'jet':20 'maker':1 'moos':8 'must':14 'pursu':15 'stun':4"
558,"Mannequin Worst","A Astounding Saga of a Mad Cow And a Pastry Chef who must Discover a Husband in Ancient India",2006,1,3,"2.99",71,"18.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'ancient':20 'astound':4 'chef':13 'cow':9 'discov':16 'husband':18 'india':21 'mad':8 'mannequin':1 'must':15 'pastri':12 'saga':5 'worst':2"
562,"Masked Bubble","A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft",2006,1,6,"0.99",151,"12.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'abandon':19 'boat':11 'bubbl':2 'documentari':5 'fanci':4 'mask':1 'mine':20 'must':13 'pioneer':8,16 'pursu':14 'shaft':21"
563,"Massacre Usual","A Fateful Reflection of a Waitress And a Crocodile who must Challenge a Forensic Psychologist in California",2006,1,6,"4.99",165,"16.99","R","2013-05-26 14:50:58.951","{Commentaries}","'california':19 'challeng':14 'crocodil':11 'fate':4 'forens':16 'massacr':1 'must':13 'psychologist':17 'reflect':5 'usual':2 'waitress':8"
564,"Massage Image","A Fateful Drama of a Frisbee And a Crocodile who must Vanquish a Dog in The First Manned Space Station",2006,1,4,"2.99",161,"11.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'crocodil':11 'dog':16 'drama':5 'fate':4 'first':19 'frisbe':8 'imag':2 'man':20 'massag':1 'must':13 'space':21 'station':22 'vanquish':14"
568,"Memento Zoolander","A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert",2006,1,4,"4.99",77,"11.99","NC-17","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'chef':17 'desert':21 'epistl':5 'explor':11 'memento':1 'must':13 'pastri':16 'redeem':14 'sahara':20 'squirrel':8 'touch':4 'zooland':2"
569,"Menagerie Rushmore","A Unbelieveable Panorama of a Composer And a Butler who must Overcome a Database Administrator in The First Manned Space Station",2006,1,7,"2.99",147,"18.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'administr':17 'butler':11 'compos':8 'databas':16 'first':20 'man':21 'menageri':1 'must':13 'overcom':14 'panorama':5 'rushmor':2 'space':22 'station':23 'unbeliev':4"
574,"Midnight Westward","A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery",2006,1,3,"0.99",86,"19.99","G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'chef':18 'husband':8 'midnight':1 'monasteri':21 'must':14 'pastri':17 'redeem':15 'reflect':5 'shark':12 'taut':4 'westward':2"
576,"Mighty Luck","A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention",2006,1,7,"2.99",122,"13.99","PG","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'administr':18 'astound':4 'convent':22 'databas':17 'epistl':5 'escap':15 'luck':2 'mad':8 'mighti':1 'must':14 'mysql':21 'pioneer':12 'scientist':9"
577,"Mile Mulan","A Lacklusture Epistle of a Cat And a Husband who must Confront a Boy in A MySQL Convention",2006,1,4,"0.99",64,"10.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'boy':16 'cat':8 'confront':14 'convent':20 'epistl':5 'husband':11 'lacklustur':4 'mile':1 'mulan':2 'must':13 'mysql':19"
578,"Million Ace","A Brilliant Documentary of a Womanizer And a Squirrel who must Find a Technical Writer in The Sahara Desert",2006,1,4,"4.99",142,"16.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'ace':2 'brilliant':4 'desert':21 'documentari':5 'find':14 'million':1 'must':13 'sahara':20 'squirrel':11 'technic':16 'woman':8 'writer':17"
580,"Mine Titans","A Amazing Yarn of a Robot And a Womanizer who must Discover a Forensic Psychologist in Berlin",2006,1,3,"4.99",166,"12.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'amaz':4 'berlin':19 'discov':14 'forens':16 'mine':1 'must':13 'psychologist':17 'robot':8 'titan':2 'woman':11 'yarn':5"
581,"Minority Kiss","A Insightful Display of a Lumberjack And a Sumo Wrestler who must Meet a Man in The Outback",2006,1,4,"0.99",59,"16.99","G","2013-05-26 14:50:58.951","{Trailers}","'display':5 'insight':4 'kiss':2 'lumberjack':8 'man':17 'meet':15 'minor':1 'must':14 'outback':20 'sumo':11 'wrestler':12"
582,"Miracle Virtual","A Touching Epistle of a Butler And a Boy who must Find a Mad Scientist in The Sahara Desert",2006,1,3,"2.99",162,"19.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'boy':11 'butler':8 'desert':21 'epistl':5 'find':14 'mad':16 'miracl':1 'must':13 'sahara':20 'scientist':17 'touch':4 'virtual':2"
588,"Model Fish","A Beautiful Panorama of a Boat And a Crocodile who must Outrace a Dog in Australia",2006,1,4,"4.99",175,"11.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'australia':18 'beauti':4 'boat':8 'crocodil':11 'dog':16 'fish':2 'model':1 'must':13 'outrac':14 'panorama':5"
590,"Money Harold","A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia",2006,1,3,"2.99",135,"17.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'australia':18 'boat':11 'defeat':14 'explor':8 'harold':2 'money':1 'must':13 'robot':16 'tale':5 'touch':4"
593,"Monterey Labyrinth","A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat",2006,1,6,"0.99",158,"13.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'awe':5 'awe-inspir':4 'boat':23 'compos':13 'drama':7 'escap':16 'feminist':18 'inspir':6 'labyrinth':2 'monkey':10 'monterey':1 'must':15 'u':22 'u-boat':21"
597,"Moonwalker Fool","A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans",2006,1,5,"4.99",184,"12.99","G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'compos':16 'drama':5 'epic':4 'feminist':8 'fool':2 'moonwalk':1 'must':13 'new':18 'orlean':19 'pioneer':11 'sink':14"
600,"Motions Details","A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House",2006,1,5,"0.99",166,"16.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'abandon':21 'awe':5 'awe-inspir':4 'car':18 'detail':2 'dog':10 'fun':22 'hous':23 'inspir':6 'kill':16 'motion':1 'must':15 'reflect':7 'student':13"
602,"Mourning Purple","A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans",2006,1,5,"0.99",146,"14.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'chase':14 'display':5 'lacklustur':4 'lumberjack':11 'mourn':1 'must':13 'new':18 'orlean':19 'pioneer':16 'purpl':2 'waitress':8"
604,"Mulan Moon","A Emotional Saga of a Womanizer And a Pioneer who must Overcome a Dentist in A Baloon",2006,1,4,"0.99",160,"10.99","G","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'baloon':19 'dentist':16 'emot':4 'moon':2 'mulan':1 'must':13 'overcom':14 'pioneer':11 'saga':5 'woman':8"
605,"Mulholland Beast","A Awe-Inspiring Display of a Husband And a Squirrel who must Battle a Sumo Wrestler in A Jet Boat",2006,1,7,"2.99",157,"13.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'awe':5 'awe-inspir':4 'battl':16 'beast':2 'boat':23 'display':7 'husband':10 'inspir':6 'jet':22 'mulholland':1 'must':15 'squirrel':13 'sumo':18 'wrestler':19"
606,"Mummy Creatures","A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia",2006,1,3,"0.99",160,"15.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'australia':19 'charact':5 'creatur':2 'crocodil':9 'dentist':17 'fate':4 'meet':15 'monkey':12 'mummi':1 'must':14 'studi':6"
607,"Muppet Mile","A Lacklusture Story of a Madman And a Teacher who must Kill a Frisbee in The Gulf of Mexico",2006,1,5,"4.99",50,"18.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'frisbe':16 'gulf':19 'kill':14 'lacklustur':4 'madman':8 'mexico':21 'mile':2 'muppet':1 'must':13 'stori':5 'teacher':11"
608,"Murder Antitrust","A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention",2006,1,6,"2.99",166,"11.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'administr':12 'antitrust':2 'boy':17 'brilliant':4 'car':8 'convent':21 'databas':11 'escap':15 'murder':1 'must':14 'mysql':20 'yarn':5"
610,"Music Boondock","A Thrilling Tale of a Butler And a Astronaut who must Battle a Explorer in The First Manned Space Station",2006,1,7,"0.99",129,"17.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'astronaut':11 'battl':14 'boondock':2 'butler':8 'explor':16 'first':19 'man':20 'music':1 'must':13 'space':21 'station':22 'tale':5 'thrill':4"
611,"Musketeers Wait","A Touching Yarn of a Student And a Moose who must Fight a Mad Cow in Australia",2006,1,7,"4.99",73,"17.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'australia':19 'cow':17 'fight':14 'mad':16 'moos':11 'musket':1 'must':13 'student':8 'touch':4 'wait':2 'yarn':5"
612,"Mussolini Spoilers","A Thrilling Display of a Boat And a Monkey who must Meet a Composer in Ancient China",2006,1,6,"2.99",180,"10.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'ancient':18 'boat':8 'china':19 'compos':16 'display':5 'meet':14 'monkey':11 'mussolini':1 'must':13 'spoiler':2 'thrill':4"
613,"Mystic Truman","A Epic Yarn of a Teacher And a Hunter who must Outgun a Explorer in Soviet Georgia",2006,1,5,"0.99",92,"19.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'epic':4 'explor':16 'georgia':19 'hunter':11 'must':13 'mystic':1 'outgun':14 'soviet':18 'teacher':8 'truman':2 'yarn':5"
614,"Name Detective","A Touching Saga of a Sumo Wrestler And a Cat who must Pursue a Mad Scientist in Nigeria",2006,1,5,"4.99",178,"11.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'cat':12 'detect':2 'mad':17 'must':14 'name':1 'nigeria':20 'pursu':15 'saga':5 'scientist':18 'sumo':8 'touch':4 'wrestler':9"
616,"National Story","A Taut Epistle of a Mad Scientist And a Girl who must Escape a Monkey in California",2006,1,4,"2.99",92,"19.99","NC-17","2013-05-26 14:50:58.951","{Trailers}","'california':19 'epistl':5 'escap':15 'girl':12 'mad':8 'monkey':17 'must':14 'nation':1 'scientist':9 'stori':2 'taut':4"
625,"None Spiking","A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse",2006,1,3,"0.99",83,"18.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'agent':9 'astronaut':12 'bore':4 'compos':17 'face':15 'manhattan':20 'must':14 'none':1 'penthous':21 'reflect':5 'secret':8 'spike':2"
626,"Noon Papi","A Unbelieveable Character Study of a Mad Scientist And a Astronaut who must Find a Pioneer in A Manhattan Penthouse",2006,1,5,"2.99",57,"12.99","G","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'astronaut':13 'charact':5 'find':16 'mad':9 'manhattan':21 'must':15 'noon':1 'papi':2 'penthous':22 'pioneer':18 'scientist':10 'studi':6 'unbeliev':4"
630,"Notting Speakeasy","A Thoughtful Display of a Butler And a Womanizer who must Find a Waitress in The Canadian Rockies",2006,1,7,"0.99",48,"19.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'butler':8 'canadian':19 'display':5 'find':14 'must':13 'not':1 'rocki':20 'speakeasi':2 'thought':4 'waitress':16 'woman':11"
631,"Novocaine Flight","A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria",2006,1,4,"0.99",64,"11.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'crocodil':16 'display':5 'fanci':4 'flight':2 'must':13 'nigeria':18 'novocain':1 'outgun':14 'student':8 'teacher':11"
632,"Nuts Ties","A Thoughtful Drama of a Explorer And a Womanizer who must Meet a Teacher in California",2006,1,5,"4.99",145,"10.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'california':18 'drama':5 'explor':8 'meet':14 'must':13 'nut':1 'teacher':16 'thought':4 'tie':2 'woman':11"
633,"October Submarine","A Taut Epistle of a Monkey And a Boy who must Confront a Husband in A Jet Boat",2006,1,6,"4.99",54,"10.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'boat':20 'boy':11 'confront':14 'epistl':5 'husband':16 'jet':19 'monkey':8 'must':13 'octob':1 'submarin':2 'taut':4"
634,"Odds Boogie","A Thrilling Yarn of a Feminist And a Madman who must Battle a Hunter in Berlin",2006,1,6,"0.99",48,"14.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'battl':14 'berlin':18 'boogi':2 'feminist':8 'hunter':16 'madman':11 'must':13 'odd':1 'thrill':4 'yarn':5"
635,"Oklahoma Jumanji","A Thoughtful Drama of a Dentist And a Womanizer who must Meet a Husband in The Sahara Desert",2006,1,7,"0.99",58,"15.99","PG","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'dentist':8 'desert':20 'drama':5 'husband':16 'jumanji':2 'meet':14 'must':13 'oklahoma':1 'sahara':19 'thought':4 'woman':11"
636,"Oleander Clue","A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat",2006,1,5,"0.99",161,"12.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'boat':21 'bore':4 'clue':2 'forens':16 'jet':20 'monkey':11 'must':13 'oleand':1 'psychologist':17 'stori':5 'succumb':14 'teacher':8"
637,"Open African","A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat",2006,1,7,"4.99",131,"16.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'african':2 'agent':9 'boat':22 'car':17 'discov':15 'drama':5 'explor':12 'lacklustur':4 'must':14 'open':1 'secret':8 'u':21 'u-boat':20"
642,"Order Betrayed","A Amazing Saga of a Dog And a A Shark who must Challenge a Cat in The Sahara Desert",2006,1,7,"2.99",120,"13.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'amaz':4 'betray':2 'cat':17 'challeng':15 'desert':21 'dog':8 'must':14 'order':1 'saga':5 'sahara':20 'shark':12"
645,"Others Soup","A Lacklusture Documentary of a Mad Cow And a Madman who must Sink a Moose in The Gulf of Mexico",2006,1,7,"2.99",118,"18.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'cow':9 'documentari':5 'gulf':20 'lacklustur':4 'mad':8 'madman':12 'mexico':22 'moos':17 'must':14 'other':1 'sink':15 'soup':2"
646,"Outbreak Divine","A Unbelieveable Yarn of a Database Administrator And a Woman who must Succumb a A Shark in A U-Boat",2006,1,6,"0.99",169,"12.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'administr':9 'boat':23 'databas':8 'divin':2 'must':14 'outbreak':1 'shark':18 'succumb':15 'u':22 'u-boat':21 'unbeliev':4 'woman':12 'yarn':5"
647,"Outfield Massacre","A Thoughtful Drama of a Husband And a Secret Agent who must Pursue a Database Administrator in Ancient India",2006,1,4,"0.99",129,"18.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'administr':18 'agent':12 'ancient':20 'databas':17 'drama':5 'husband':8 'india':21 'massacr':2 'must':14 'outfield':1 'pursu':15 'secret':11 'thought':4"
648,"Outlaw Hanky","A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert",2006,1,7,"4.99",148,"17.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'astronaut':8 'compos':11 'conquer':14 'desert':20 'dog':16 'hanki':2 'must':13 'outlaw':1 'sahara':19 'stori':5 'thought':4"
649,"Oz Liaisons","A Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory",2006,1,4,"2.99",85,"14.99","R","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'baloon':20 'cat':12 'confront':15 'epic':4 'factori':21 'liaison':2 'mad':8 'must':14 'oz':1 'scientist':9 'woman':17 'yarn':5"
