"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
20795,403,1,11038,"7.99","2007-03-02 04:28:08.996577"
25210,273,1,5256,"7.99","2007-04-09 12:24:11.996577"
28450,561,2,9839,"7.99","2007-04-30 10:49:42.996577"
20742,396,2,15198,"7.99","2007-03-22 14:43:59.996577"
31705,246,1,4092,"7.99","2007-04-07 04:22:44.996577"
22865,20,1,10616,"7.99","2007-03-01 13:28:16.996577"
17823,426,1,1842,"7.99","2007-02-16 22:14:25.996577"
25206,272,1,8248,"7.99","2007-04-28 23:10:22.996577"
20704,392,2,14081,"7.99","2007-03-20 22:03:39.996577"
18414,585,2,1346,"7.99","2007-02-15 11:08:18.996577"
28475,563,2,8812,"7.99","2007-04-29 20:16:06.996577"
25204,272,2,7300,"7.99","2007-04-27 11:18:43.996577"
18734,57,2,2910,"7.99","2007-02-20 01:59:44.996577"
26436,377,2,6893,"7.99","2007-04-12 19:48:37.996577"
20684,390,2,13618,"7.99","2007-03-20 05:05:12.996577"
25201,271,2,10143,"7.99","2007-04-30 20:40:09.996577"
18119,501,1,3412,"7.99","2007-02-21 15:12:57.996577"
31841,260,1,7885,"7.99","2007-04-28 09:06:07.996577"
25174,268,2,9436,"7.99","2007-04-30 20:01:27.996577"
28523,567,1,9279,"7.99","2007-04-30 13:43:47.996577"
30027,92,2,5620,"7.99","2007-04-10 03:59:18.996577"
17505,341,1,1849,"7.99","2007-02-16 22:41:45.996577"
20672,389,2,14493,"7.99","2007-03-21 12:30:10.996577"
25167,268,1,5039,"7.99","2007-04-09 01:43:11.996577"
28549,570,1,9385,"7.99","2007-04-30 17:54:15.996577"
18803,78,2,3248,"7.99","2007-02-21 01:40:47.996577"
21936,522,1,10675,"7.99","2007-03-01 15:40:23.996577"
20632,385,2,13062,"7.99","2007-03-19 08:12:43.996577"
18403,582,1,2337,"7.99","2007-02-18 09:43:53.996577"
31025,178,1,9311,"7.99","2007-04-30 15:26:57.996577"
21923,520,1,15948,"7.99","2007-03-23 17:27:59.996577"
20608,382,2,15939,"7.99","2007-03-23 17:12:47.996577"
19171,176,1,1741,"7.99","2007-02-16 15:00:03.996577"
28585,573,1,6693,"7.99","2007-04-12 11:05:26.996577"
30023,92,2,3716,"7.99","2007-04-06 09:20:58.996577"
25944,335,1,6624,"7.99","2007-04-12 07:34:16.996577"
28591,574,1,3583,"7.99","2007-04-06 02:39:09.996577"
28604,574,1,9589,"7.99","2007-04-30 01:41:55.996577"
27121,440,1,4946,"7.99","2007-04-08 21:14:49.996577"
25933,334,1,8977,"7.99","2007-04-30 02:42:33.996577"
20567,379,2,13397,"7.99","2007-03-19 20:35:01.996577"
20557,377,1,15999,"7.99","2007-03-23 19:12:36.996577"
26387,373,1,4325,"7.99","2007-04-07 16:27:50.996577"
28632,577,1,3785,"7.99","2007-04-06 12:28:39.996577"
21907,519,1,13647,"7.99","2007-03-20 06:16:33.996577"
23440,78,2,14862,"7.99","2007-03-22 01:20:07.996577"
30002,90,2,10206,"7.99","2007-04-30 23:21:06.996577"
31032,179,1,6616,"7.99","2007-04-12 07:05:56.996577"
29950,87,1,5084,"7.99","2007-04-09 04:01:53.996577"
19288,201,1,3364,"7.99","2007-02-21 11:06:12.996577"
26700,402,2,8521,"7.99","2007-04-29 08:41:11.996577"
21818,510,2,10265,"7.99","2007-03-01 01:33:30.996577"
30551,137,2,9466,"7.99","2007-04-30 21:13:02.996577"
23615,99,2,10388,"7.99","2007-03-01 05:11:10.996577"
25127,263,2,15922,"7.99","2007-03-23 16:35:57.996577"
23466,81,2,14748,"7.99","2007-03-21 21:30:28.996577"
21905,519,2,12648,"7.99","2007-03-18 16:58:47.996577"
26286,365,1,7488,"7.99","2007-04-27 18:04:41.996577"
23492,84,2,11453,"7.99","2007-03-02 19:28:31.996577"
20510,373,1,12748,"7.99","2007-03-18 20:57:31.996577"
31042,180,2,4826,"7.99","2007-04-08 16:12:51.996577"
20505,373,2,11512,"7.99","2007-03-16 22:19:32.996577"
20504,373,2,11066,"7.99","2007-03-02 05:26:58.996577"
26352,370,2,7152,"7.99","2007-04-27 05:43:27.996577"
28693,581,2,7048,"7.99","2007-04-27 02:00:14.996577"
29980,89,2,7370,"7.99","2007-04-27 13:44:19.996577"
29976,89,2,5144,"7.99","2007-04-09 06:38:19.996577"
21852,513,2,14844,"7.99","2007-03-22 00:37:38.996577"
25094,260,1,14579,"7.99","2007-03-21 15:23:13.996577"
18849,89,2,1407,"7.99","2007-02-15 15:13:33.996577"
19191,179,2,1286,"7.99","2007-02-15 07:09:39.996577"
19253,194,1,2245,"7.99","2007-02-18 03:21:25.996577"
20482,371,2,12584,"7.99","2007-03-18 14:20:02.996577"
28713,583,2,5747,"7.99","2007-04-10 10:43:59.996577"
31729,249,2,6670,"7.99","2007-04-12 10:12:59.996577"
23554,90,1,15674,"7.99","2007-03-23 07:45:05.996577"
28716,583,2,8568,"7.99","2007-04-29 10:06:48.996577"
28717,583,1,9550,"7.99","2007-04-30 00:26:00.996577"
28720,584,2,3895,"7.99","2007-04-06 17:32:50.996577"
25052,257,2,13203,"7.99","2007-03-19 13:29:24.996577"
25045,256,1,15864,"7.99","2007-03-23 14:46:38.996577"
18946,114,2,2680,"7.99","2007-02-19 10:42:03.996577"
22641,204,1,11261,"7.99","2007-03-02 12:22:52.996577"
18373,573,1,3295,"7.99","2007-02-21 05:32:43.996577"
25028,255,2,12176,"7.99","2007-03-17 23:38:59.996577"
29955,87,2,8187,"7.99","2007-04-28 21:02:19.996577"
26682,401,2,4292,"7.99","2007-04-07 14:17:04.996577"
20460,368,1,14393,"7.99","2007-03-21 08:51:17.996577"
22445,578,1,11199,"7.99","2007-03-02 10:16:06.996577"
20458,368,2,13781,"7.99","2007-03-20 10:35:11.996577"
30460,129,1,9983,"7.99","2007-04-30 15:38:02.996577"
25012,253,1,14640,"7.99","2007-03-21 17:31:45.996577"
25901,332,2,7049,"7.99","2007-04-27 02:01:07.996577"
23593,95,2,13516,"7.99","2007-03-20 01:01:11.996577"
31730,249,1,7544,"7.99","2007-04-27 20:16:03.996577"
23614,98,1,15536,"7.99","2007-03-23 02:26:54.996577"
17669,383,1,1831,"7.99","2007-02-16 20:50:43.996577"
18963,119,1,1179,"7.99","2007-02-14 23:05:16.996577"
22277,560,1,11334,"7.99","2007-03-02 15:21:46.996577"
32038,75,2,13534,"8.97","2007-05-14 13:44:29.996577"
20007,319,2,12424,"8.99","2007-03-18 08:45:23.996577"
18848,89,1,1252,"8.99","2007-02-15 04:33:44.996577"
30378,123,1,4860,"8.99","2007-04-08 17:22:33.996577"
26419,376,2,4166,"8.99","2007-04-07 08:01:56.996577"
22496,584,2,12507,"8.99","2007-03-18 11:47:39.996577"
26425,376,1,6545,"8.99","2007-04-12 03:24:56.996577"
26443,377,1,10183,"8.99","2007-04-30 22:36:27.996577"
26463,380,2,7021,"8.99","2007-04-27 00:55:04.996577"
30392,124,2,7700,"8.99","2007-04-28 02:22:40.996577"
22473,581,2,14070,"8.99","2007-03-20 21:25:00.996577"
26513,385,2,3878,"8.99","2007-04-06 16:55:35.996577"
26525,386,1,4189,"8.99","2007-04-07 09:19:33.996577"
22461,580,1,11164,"8.99","2007-03-02 08:39:22.996577"
26560,389,1,7896,"8.99","2007-04-28 09:29:24.996577"
22417,575,2,12289,"8.99","2007-03-18 03:33:54.996577"
18002,468,1,1627,"8.99","2007-02-16 06:19:35.996577"
26600,393,2,4546,"8.99","2007-04-08 02:47:02.996577"
22373,569,1,14896,"8.99","2007-03-22 02:49:21.996577"
26606,393,1,6930,"8.99","2007-04-26 21:28:27.996577"
18815,82,1,2819,"8.99","2007-02-19 18:41:59.996577"
18814,82,1,2506,"8.99","2007-02-18 21:58:19.996577"
31546,233,1,7056,"8.99","2007-04-27 02:14:53.996577"
18807,80,2,2805,"8.99","2007-02-19 17:57:43.996577"
22341,566,2,12382,"8.99","2007-03-18 07:00:59.996577"
22334,565,1,13925,"8.99","2007-03-20 15:34:00.996577"
18798,77,2,2452,"8.99","2007-02-18 17:57:47.996577"
22322,564,2,15059,"8.99","2007-03-22 08:50:26.996577"
26688,401,1,8722,"8.99","2007-04-29 16:27:24.996577"
22263,559,1,10669,"8.99","2007-03-01 15:31:54.996577"
26717,404,2,4615,"8.99","2007-04-08 06:15:19.996577"
22222,554,1,12010,"8.99","2007-03-17 17:46:20.996577"
26757,406,1,9660,"8.99","2007-04-30 04:31:43.996577"
22138,544,2,14651,"8.99","2007-03-21 17:59:35.996577"
26825,412,2,8330,"8.99","2007-04-29 02:37:33.996577"
26826,412,1,8411,"8.99","2007-04-29 05:12:49.996577"
26845,415,2,4926,"8.99","2007-04-08 20:30:14.996577"
22100,540,2,12058,"8.99","2007-03-17 19:36:07.996577"
17997,467,1,1737,"8.99","2007-02-16 14:28:10.996577"
22096,540,1,10924,"8.99","2007-03-02 00:48:45.996577"
22081,537,1,15832,"8.99","2007-03-23 13:50:01.996577"
22073,536,1,15978,"8.99","2007-03-23 18:36:44.996577"
26909,421,1,3988,"8.99","2007-04-06 21:59:08.996577"
22070,536,2,12052,"8.99","2007-03-17 19:25:28.996577"
26953,424,1,9516,"8.99","2007-04-30 23:09:24.996577"
30480,131,1,8570,"8.99","2007-04-29 10:08:34.996577"
22054,535,2,11736,"8.99","2007-03-17 07:09:21.996577"
26959,425,2,4483,"8.99","2007-04-07 23:31:38.996577"
22036,533,1,11758,"8.99","2007-03-17 08:01:28.996577"
18768,68,2,1957,"8.99","2007-02-17 07:19:24.996577"
22027,532,1,13192,"8.99","2007-03-19 12:58:32.996577"
22017,531,2,13300,"8.99","2007-03-19 17:15:22.996577"
31881,264,1,6340,"8.99","2007-04-11 18:14:31.996577"
17993,466,2,2446,"8.99","2007-02-18 17:33:07.996577"
31885,264,1,7006,"8.99","2007-04-27 00:10:46.996577"
27042,433,1,5969,"8.99","2007-04-10 22:31:48.996577"
30533,136,1,6585,"8.99","2007-04-12 05:19:18.996577"
27062,435,1,3918,"8.99","2007-04-06 18:54:41.996577"
21968,526,1,13617,"8.99","2007-03-20 05:03:56.996577"
21966,526,2,13224,"8.99","2007-03-19 14:20:39.996577"
27093,437,2,10009,"8.99","2007-04-30 16:28:54.996577"
27103,438,2,7374,"8.99","2007-04-27 13:49:23.996577"
27134,441,1,4084,"8.99","2007-04-07 03:44:26.996577"
21883,516,1,13276,"8.99","2007-03-19 16:22:08.996577"
21874,515,1,12486,"8.99","2007-03-18 11:11:16.996577"
27170,443,1,7667,"8.99","2007-04-28 01:05:48.996577"
21833,512,2,12957,"8.99","2007-03-19 04:41:10.996577"
17990,465,1,2159,"8.99","2007-02-17 22:05:55.996577"
27189,445,1,8851,"8.99","2007-04-29 21:54:45.996577"
31595,237,2,7951,"8.99","2007-04-28 11:49:42.996577"
30546,137,1,8028,"8.99","2007-04-28 14:39:41.996577"
27217,447,1,8537,"8.99","2007-04-29 09:13:20.996577"
21805,508,1,10746,"8.99","2007-03-01 18:27:15.996577"
27232,449,1,3977,"8.99","2007-04-06 21:29:15.996577"
27248,451,1,4794,"8.99","2007-04-08 14:58:37.996577"
27251,451,2,5518,"8.99","2007-04-09 23:43:37.996577"
31609,238,1,8310,"8.99","2007-04-29 01:54:22.996577"
27267,453,2,4033,"8.99","2007-04-07 01:04:12.996577"
17648,379,1,1383,"8.99","2007-02-15 13:48:32.996577"
27288,455,1,4861,"8.99","2007-04-08 17:25:56.996577"
18690,46,2,2965,"8.99","2007-02-20 06:02:04.996577"
21778,504,1,15723,"8.99","2007-03-23 09:45:52.996577"
21716,499,1,12004,"8.99","2007-03-17 17:25:19.996577"
27362,462,2,7295,"8.99","2007-04-27 11:07:13.996577"
27364,462,1,7762,"8.99","2007-04-28 05:02:49.996577"
30623,144,2,5374,"8.99","2007-04-09 17:20:34.996577"
27409,467,2,8480,"8.99","2007-04-29 07:13:12.996577"
18641,33,2,3173,"8.99","2007-02-20 20:49:36.996577"
30639,145,2,4201,"8.99","2007-04-07 09:48:17.996577"
27455,470,2,8476,"8.99","2007-04-29 07:07:38.996577"
27463,471,1,6336,"8.99","2007-04-11 17:58:39.996577"
31620,239,2,7012,"8.99","2007-04-27 00:29:29.996577"
21605,485,2,12261,"8.99","2007-03-18 02:44:32.996577"
27490,473,2,9120,"8.99","2007-04-30 07:54:34.996577"
21553,479,2,13078,"8.99","2007-03-19 08:45:09.996577"
30680,148,1,6640,"8.99","2007-04-12 08:55:45.996577"
21490,472,2,13188,"8.99","2007-03-19 12:55:29.996577"
27534,477,2,9446,"8.99","2007-04-30 20:21:27.996577"
27544,479,2,4183,"8.99","2007-04-07 08:56:59.996577"
27550,479,2,6849,"8.99","2007-04-12 17:57:45.996577"
27554,479,1,9439,"8.99","2007-04-30 20:06:38.996577"
27582,482,2,5810,"8.99","2007-04-10 13:50:30.996577"
27584,482,1,6355,"8.99","2007-04-11 19:24:55.996577"
31633,240,1,7467,"8.99","2007-04-27 17:20:20.996577"
21469,470,2,12423,"8.99","2007-03-18 08:43:18.996577"
27613,484,2,10166,"8.99","2007-04-30 21:50:46.996577"
27641,486,2,8425,"8.99","2007-04-29 05:34:47.996577"
18591,25,2,2625,"8.99","2007-02-19 06:51:37.996577"
27660,488,1,5141,"8.99","2007-04-09 06:33:40.996577"
27684,490,2,6923,"8.99","2007-04-12 21:09:14.996577"
27688,491,1,4046,"8.99","2007-04-07 01:56:25.996577"
27699,492,2,4128,"8.99","2007-04-07 06:03:51.996577"
27723,494,2,7546,"8.99","2007-04-27 20:18:35.996577"
21399,464,1,13644,"8.99","2007-03-20 06:14:56.996577"
18564,18,1,2990,"8.99","2007-02-20 07:31:17.996577"
27817,502,1,6760,"8.99","2007-04-12 13:44:26.996577"
27819,502,2,6924,"8.99","2007-04-26 21:20:19.996577"
18559,17,1,2684,"8.99","2007-02-19 10:57:34.996577"
30787,158,1,4117,"8.99","2007-04-07 05:26:40.996577"
21382,462,2,13041,"8.99","2007-03-19 07:34:04.996577"
21381,462,1,12802,"8.99","2007-03-18 22:56:07.996577"
18549,13,1,3047,"8.99","2007-02-20 11:13:59.996577"
27857,506,2,4806,"8.99","2007-04-08 15:29:28.996577"
21356,460,2,13215,"8.99","2007-03-19 14:04:04.996577"
27884,508,2,6929,"8.99","2007-04-26 21:27:45.996577"
27900,509,1,8114,"8.99","2007-04-28 17:42:32.996577"
27909,510,1,7678,"8.99","2007-04-28 01:26:42.996577"
21314,456,1,13144,"8.99","2007-03-19 11:14:21.996577"
21295,454,2,13694,"8.99","2007-03-20 07:41:49.996577"
21293,454,2,13496,"8.99","2007-03-20 00:10:55.996577"
17886,442,2,1576,"8.99","2007-02-16 02:23:05.996577"
21257,451,2,10337,"8.99","2007-03-01 03:30:12.996577"
18503,3,1,1546,"8.99","2007-02-16 00:02:31.996577"
30881,166,1,9009,"8.99","2007-04-30 03:40:27.996577"
21231,448,2,11608,"8.99","2007-03-17 02:05:18.996577"
21216,446,2,12480,"8.99","2007-03-18 10:55:09.996577"
28063,524,2,7014,"8.99","2007-04-27 00:43:06.996577"
17853,431,2,3369,"8.99","2007-02-21 11:48:57.996577"
30914,169,1,3493,"8.99","2007-04-05 22:14:45.996577"
28103,527,1,7506,"8.99","2007-04-27 18:57:00.996577"
28115,528,2,9488,"8.99","2007-04-30 22:11:08.996577"
21123,437,1,12205,"8.99","2007-03-18 00:49:34.996577"
28159,532,2,5805,"8.99","2007-04-10 13:37:07.996577"
28168,533,1,4112,"8.99","2007-04-07 05:17:35.996577"
28174,533,1,8093,"8.99","2007-04-28 16:57:42.996577"
28193,535,2,5890,"8.99","2007-04-10 18:28:51.996577"
28208,536,1,9411,"8.99","2007-04-30 19:06:48.996577"
28224,538,2,5135,"8.99","2007-04-09 06:21:48.996577"
28236,538,2,9939,"8.99","2007-04-30 13:57:26.996577"
28262,541,1,8113,"8.99","2007-04-28 17:42:26.996577"
18431,589,1,2707,"8.99","2007-02-19 12:25:34.996577"
20935,416,1,12722,"8.99","2007-03-18 20:02:19.996577"
28270,542,2,7672,"8.99","2007-04-28 01:18:07.996577"
20925,415,2,13729,"8.99","2007-03-20 08:45:34.996577"
28287,545,2,3693,"8.99","2007-04-06 08:24:35.996577"
20898,412,1,15781,"8.99","2007-03-23 12:09:31.996577"
20872,410,2,12955,"8.99","2007-03-19 04:34:24.996577"
18430,589,2,2652,"8.99","2007-02-19 09:03:52.996577"
28339,550,1,8959,"8.99","2007-04-30 02:04:15.996577"
20862,409,1,13392,"8.99","2007-03-19 20:31:48.996577"
28359,552,1,9342,"8.99","2007-04-30 16:38:22.996577"
30970,173,2,8829,"8.99","2007-04-29 21:02:00.996577"
20837,407,1,11214,"8.99","2007-03-02 10:48:16.996577"
20809,404,1,12554,"8.99","2007-03-18 13:15:54.996577"
28455,562,1,6607,"8.99","2007-04-12 06:37:16.996577"
17540,349,1,3067,"8.99","2007-02-20 12:27:47.996577"
20687,390,2,15303,"8.99","2007-03-22 18:13:25.996577"
28558,571,2,6676,"8.99","2007-04-12 10:22:06.996577"
28559,571,1,6792,"8.99","2007-04-12 15:05:54.996577"
20631,385,2,12686,"8.99","2007-03-18 18:23:35.996577"
20595,381,2,13202,"8.99","2007-03-19 13:26:56.996577"
17817,423,1,3072,"8.99","2007-02-20 12:49:57.996577"
28607,575,2,5875,"8.99","2007-04-10 17:35:13.996577"
28626,576,2,9620,"8.99","2007-04-30 02:47:44.996577"
28638,577,2,7876,"8.99","2007-04-28 08:52:48.996577"
20522,374,2,14524,"8.99","2007-03-21 13:33:53.996577"
31038,179,1,8731,"8.99","2007-04-29 16:52:23.996577"
28659,579,2,6969,"8.99","2007-04-26 22:52:20.996577"
28688,581,1,4815,"8.99","2007-04-08 15:41:17.996577"
20496,372,2,13871,"8.99","2007-03-20 13:38:39.996577"
18385,576,2,2444,"8.99","2007-02-18 17:26:38.996577"
31055,181,1,6946,"8.99","2007-04-26 22:08:33.996577"
28741,585,2,9407,"8.99","2007-04-30 18:53:50.996577"
28755,587,1,7501,"8.99","2007-04-27 18:45:25.996577"
31062,181,1,9357,"8.99","2007-04-30 17:05:26.996577"
20455,368,2,13189,"8.99","2007-03-19 12:55:42.996577"
20450,368,2,10730,"8.99","2007-03-01 17:50:08.996577"
31075,182,2,8048,"8.99","2007-04-28 15:18:52.996577"
28803,591,1,7118,"8.99","2007-04-27 04:22:16.996577"
20445,367,2,12373,"8.99","2007-03-18 06:35:51.996577"
31746,251,2,7338,"8.99","2007-04-27 12:42:00.996577"
20426,365,1,12804,"8.99","2007-03-18 23:01:41.996577"
17775,409,2,2310,"8.99","2007-02-18 07:14:25.996577"
28847,594,1,7533,"8.99","2007-04-27 19:52:59.996577"
31105,185,1,8684,"8.99","2007-04-29 14:44:59.996577"
28909,202,1,3861,"8.99","2007-04-06 15:53:15.996577"
28921,202,2,9467,"8.99","2007-04-30 21:14:00.996577"
31119,187,1,5738,"8.99","2007-04-10 10:19:17.996577"
20283,349,2,11492,"8.99","2007-03-02 21:15:13.996577"
20258,347,2,11738,"8.99","2007-03-17 07:14:21.996577"
20255,346,1,15661,"8.99","2007-03-23 07:20:29.996577"
20223,342,2,14683,"8.99","2007-03-21 18:56:10.996577"
20204,341,2,13074,"8.99","2007-03-19 08:35:19.996577"
20187,340,1,10667,"8.99","2007-03-01 15:26:48.996577"
18296,553,1,2460,"8.99","2007-02-18 18:22:39.996577"
20146,336,1,12323,"8.99","2007-03-18 05:04:48.996577"
18280,547,2,2022,"8.99","2007-02-17 11:13:05.996577"
20091,329,1,13627,"8.99","2007-03-20 05:27:26.996577"
29043,5,1,6042,"8.99","2007-04-11 01:45:30.996577"
29066,7,1,5441,"8.99","2007-04-09 20:20:31.996577"
20044,324,1,14262,"8.99","2007-03-21 04:36:39.996577"
20028,322,2,15703,"8.99","2007-03-23 08:52:14.996577"
18249,537,2,3134,"8.99","2007-02-20 17:57:35.996577"
26396,373,2,9327,"8.99","2007-04-30 15:59:29.996577"
29130,13,1,6118,"8.99","2007-04-11 06:11:34.996577"
17535,348,1,2041,"8.99","2007-02-17 12:47:26.996577"
19948,311,1,16020,"8.99","2007-03-23 20:02:59.996577"
29177,17,2,8076,"8.99","2007-04-28 16:14:24.996577"
29179,17,2,9092,"8.99","2007-04-30 06:59:22.996577"
29181,17,2,9382,"8.99","2007-04-30 17:52:10.996577"
29254,25,1,9140,"8.99","2007-04-30 08:40:27.996577"
19826,298,1,12765,"8.99","2007-03-18 21:50:16.996577"
18248,537,1,2586,"8.99","2007-02-19 03:33:37.996577"
31786,255,2,7475,"8.99","2007-04-27 17:36:09.996577"
19777,293,1,15402,"8.99","2007-03-22 21:46:07.996577"
31208,197,1,4486,"8.99","2007-04-07 23:37:35.996577"
18199,523,1,2447,"8.99","2007-02-18 17:39:21.996577"
19705,285,1,12027,"8.99","2007-03-17 18:29:38.996577"
29424,39,2,4695,"8.99","2007-04-08 09:36:25.996577"
31232,199,2,4580,"8.99","2007-04-08 04:32:49.996577"
18195,522,2,3102,"8.99","2007-02-20 15:24:21.996577"
29445,40,1,9050,"8.99","2007-04-30 05:28:21.996577"
17532,347,1,3092,"8.99","2007-02-20 14:33:08.996577"
18187,519,2,2505,"8.99","2007-02-18 21:56:53.996577"
18180,517,1,1809,"8.99","2007-02-16 19:28:46.996577"
29495,44,1,5787,"8.99","2007-04-10 12:37:15.996577"
17747,403,1,1249,"8.99","2007-02-15 04:06:35.996577"
31272,209,2,8759,"8.99","2007-04-29 17:51:03.996577"
29516,46,2,9045,"8.99","2007-04-30 05:05:23.996577"
29545,49,2,7742,"8.99","2007-04-28 04:01:42.996577"
18149,510,2,3352,"8.99","2007-02-21 09:54:55.996577"
29556,50,1,6667,"8.99","2007-04-12 10:04:48.996577"
31291,210,2,8336,"8.99","2007-04-29 02:49:08.996577"
19595,274,1,13549,"8.99","2007-03-20 02:27:07.996577"
19594,274,2,13129,"8.99","2007-03-19 10:33:30.996577"
31294,211,2,3937,"8.99","2007-04-06 19:44:04.996577"
19575,273,1,10272,"8.99","2007-03-01 01:43:00.996577"
19570,272,2,11597,"8.99","2007-03-17 01:31:22.996577"
18146,510,1,2729,"8.99","2007-02-19 13:34:41.996577"
29650,59,2,5195,"8.99","2007-04-09 09:07:57.996577"
29655,59,1,9469,"8.99","2007-04-30 21:25:00.996577"
17529,347,2,1711,"8.99","2007-02-16 12:40:18.996577"
29676,63,2,3923,"8.99","2007-04-06 19:02:36.996577"
29682,63,2,6847,"8.99","2007-04-12 17:51:03.996577"
19496,263,2,2126,"8.99","2007-02-17 19:23:02.996577"
31319,213,1,4655,"8.99","2007-04-08 08:17:48.996577"
19494,262,2,2850,"8.99","2007-02-19 21:34:54.996577"
19488,261,2,1988,"8.99","2007-02-17 09:11:00.996577"
29726,66,1,6290,"8.99","2007-04-11 15:41:08.996577"
24258,163,1,15520,"8.99","2007-03-23 01:59:11.996577"
29750,69,1,3883,"8.99","2007-04-06 17:08:04.996577"
24295,168,1,13018,"8.99","2007-03-19 06:33:16.996577"
24316,170,2,14022,"8.99","2007-03-20 19:37:15.996577"
31337,215,2,4940,"8.99","2007-04-08 21:04:32.996577"
31339,215,2,5967,"8.99","2007-04-10 22:30:45.996577"
24332,172,2,12638,"8.99","2007-03-18 16:40:05.996577"
24217,159,2,14575,"8.99","2007-03-21 15:20:00.996577"
24176,155,1,14324,"8.99","2007-03-21 06:39:22.996577"
24347,173,1,15775,"8.99","2007-03-23 11:54:10.996577"
24351,174,1,10559,"8.99","2007-03-01 11:31:24.996577"
29771,71,1,5543,"8.99","2007-04-10 01:16:29.996577"
24126,150,2,13255,"8.99","2007-03-19 15:22:38.996577"
19473,258,2,2931,"8.99","2007-02-20 03:19:11.996577"
24107,148,2,15379,"8.99","2007-03-22 20:54:39.996577"
24412,180,1,10992,"8.99","2007-03-02 03:09:43.996577"
24413,180,1,12313,"8.99","2007-03-18 04:35:57.996577"
19385,236,2,2139,"8.99","2007-02-17 19:58:00.996577"
24090,147,1,15730,"8.99","2007-03-23 10:01:01.996577"
24078,147,2,10752,"8.99","2007-03-01 18:37:15.996577"
24468,186,1,12438,"8.99","2007-03-18 09:11:18.996577"
19368,232,1,2833,"8.99","2007-02-19 20:03:20.996577"
24480,187,2,12307,"8.99","2007-03-18 04:16:49.996577"
24483,187,2,13940,"8.99","2007-03-20 15:57:23.996577"
24484,187,2,14855,"8.99","2007-03-22 00:55:58.996577"
31348,216,2,8859,"8.99","2007-04-29 22:13:09.996577"
19363,230,2,2450,"8.99","2007-02-18 17:54:13.996577"
24558,196,1,13799,"8.99","2007-03-20 11:05:08.996577"
24577,197,1,15540,"8.99","2007-03-23 02:41:18.996577"
17517,343,1,2980,"8.99","2007-02-20 07:03:29.996577"
24595,199,1,10850,"8.99","2007-03-01 22:22:11.996577"
24602,200,1,11356,"8.99","2007-03-02 16:11:06.996577"
29881,80,2,4268,"8.99","2007-04-07 13:04:31.996577"
23882,128,1,15835,"8.99","2007-03-23 13:53:53.996577"
23880,128,1,14925,"8.99","2007-03-22 03:44:42.996577"
19338,222,1,1368,"8.99","2007-02-15 12:56:13.996577"
31363,218,1,7236,"8.99","2007-04-27 08:38:05.996577"
24630,209,1,13796,"8.99","2007-03-20 11:00:58.996577"
24635,210,2,12410,"8.99","2007-03-18 08:13:59.996577"
24643,210,2,15942,"8.99","2007-03-23 17:17:06.996577"
24646,211,2,11076,"8.99","2007-03-02 05:53:13.996577"
23825,123,2,10295,"8.99","2007-03-01 02:22:15.996577"
24749,221,1,15125,"8.99","2007-03-22 11:21:48.996577"
23804,121,2,11720,"8.99","2007-03-17 06:15:20.996577"
23720,112,1,15687,"8.99","2007-03-23 08:14:59.996577"
23714,112,2,13611,"8.99","2007-03-20 04:49:08.996577"
24816,231,2,12230,"8.99","2007-03-18 01:39:30.996577"
29907,82,1,9305,"8.99","2007-04-30 15:14:22.996577"
31387,220,2,6832,"8.99","2007-04-12 17:20:07.996577"
23688,108,2,15556,"8.99","2007-03-23 03:20:42.996577"
24873,237,2,15139,"8.99","2007-03-22 12:06:37.996577"
23669,106,1,10444,"8.99","2007-03-01 07:30:06.996577"
23650,103,2,16048,"8.99","2007-03-23 21:11:33.996577"
24881,238,1,14343,"8.99","2007-03-21 07:08:47.996577"
19295,211,2,2812,"8.99","2007-02-19 18:26:42.996577"
24899,240,1,13663,"8.99","2007-03-20 06:40:59.996577"
23645,103,2,15401,"8.99","2007-03-22 21:41:36.996577"
29927,84,1,8654,"8.99","2007-04-29 13:32:53.996577"
29943,86,1,5752,"8.99","2007-04-10 10:56:04.996577"
23619,99,2,12869,"8.99","2007-03-19 01:19:02.996577"
25032,255,1,13758,"8.99","2007-03-20 09:49:52.996577"
25036,256,2,11628,"8.99","2007-03-17 02:55:44.996577"
19268,197,2,1605,"8.99","2007-02-16 04:46:21.996577"
29960,87,2,9364,"8.99","2007-04-30 17:13:10.996577"
23577,93,1,13950,"8.99","2007-03-20 16:26:26.996577"
23522,87,1,12257,"8.99","2007-03-18 02:39:29.996577"
19251,193,1,3297,"8.99","2007-02-21 05:36:45.996577"
29969,88,1,7621,"8.99","2007-04-27 23:02:32.996577"
23507,86,2,10252,"8.99","2007-03-01 01:08:05.996577"
29975,89,1,4764,"8.99","2007-04-08 13:29:51.996577"
25086,260,2,10970,"8.99","2007-03-02 02:35:12.996577"
23502,85,2,11067,"8.99","2007-03-02 05:31:50.996577"
19173,176,1,2181,"8.99","2007-02-17 23:16:57.996577"
23458,80,1,15648,"8.99","2007-03-23 06:56:23.996577"
25140,265,2,13700,"8.99","2007-03-20 07:54:43.996577"
30022,92,2,3595,"8.99","2007-04-06 03:28:15.996577"
23448,80,1,10690,"8.99","2007-03-01 16:34:20.996577"
25155,266,1,13468,"8.99","2007-03-19 23:25:10.996577"
